,locus_ID,20190709-RC1-AM-BOTTOMTPM,20190709-RC7-AM-BOTTOMTPM,20190716-RC1-AM-BOTTOMTPM,20190716-RC1-AM-TOPTPM,20190716-RC2-AM-BOTTOMTPM,20190716-RC7-AM-BOTTOMTPM,20190716-RC9-AM-BOTTOMTPM,20190723-RC1-AM-BOTTOMTPM,20190723-RC2-AM-BOTTOMTPM,20190723-RC7-AM-BOTTOMTPM,20190723-RC9-AM-BOTTOMTPM,20190730-RC1-AM-BOTTOMTPM,20190730-RC2-AM-BOTTOM-BUOYTPM,20190730-RC7-AM-BOTTOMTPM,20190730-RC9-AM-BOTTOMTPM
2823,NODE_3034_length_4385_cov_5.688453,169.061782,41.966458,64.146622,142.592121,21.226941,12.491982,62.792486,131.808774,166.896375,196.505399,177.273222,80.335492,17.904526,39.054854,53.913576
2824,NODE_3061_length_4358_cov_8.330235,170.147804,77.432858,215.189282,298.976549,53.407083,50.287928,78.994127,215.566088,203.329856,265.963011,267.620507,60.638722,108.115838,137.570209,94.955357
2825,NODE_3065_length_4350_cov_5.918976,156.266251,70.527777,172.478197,95.855069,53.508581,100.767064,63.315648,83.068248,230.289323,204.976967,170.629205,60.754377,90.267992,78.761483,54.363766
2826,NODE_3070_length_4344_cov_5.967592,56.90548,84.754579,215.905112,239.98114,42.867967,37.841605,0.0,99.824766,168.529311,212.112821,179.010812,81.121876,18.079403,98.592887,108.883396
2827,NODE_3086_length_4332_cov_7.915595,228.275831,120.414001,194.870234,228.637489,10.747674,63.249968,31.794056,100.111735,249.072239,219.584011,301.929817,101.693698,36.26247,59.325701,68.247792
2828,NODE_3104_length_4314_cov_6.596619,143.28986,42.683031,304.43726,326.313037,43.176111,38.113713,47.897199,150.817943,196.5463,213.642384,270.455933,40.853552,54.628626,29.791247,82.252097
2829,NODE_3103_length_4314_cov_7.132660,171.947832,42.683031,217.455186,253.799028,10.794028,50.818284,79.828665,234.605689,250.149837,199.859004,237.673396,40.853552,18.209542,9.930416,41.126049
2830,NODE_3140_length_4281_cov_6.134406,129.992285,64.536725,197.26756,146.18875,65.28034,25.611725,80.466233,236.483304,198.117734,215.350585,239.577127,20.590171,55.064628,40.039402,82.910513
2831,NODE_3150_length_4273_cov_5.118540,130.244813,71.846806,65.882991,195.297258,21.802238,38.491986,48.373399,101.547008,144.365439,243.609953,148.992355,103.150882,36.780917,60.175795,83.071719
2832,NODE_3160_length_4261_cov_6.182359,72.569695,50.439778,198.223868,232.593743,21.865732,51.472166,32.343047,220.661955,180.984006,125.651158,315.460037,82.761908,36.888183,10.058614,55.543139
2833,NODE_3183_length_4244_cov_4.536166,102.019953,43.413878,88.464022,221.26871,32.934476,38.76411,97.431962,68.178449,172.649369,210.288985,141.714467,20.776508,18.52061,40.401754,27.887128
2834,NODE_3197_length_4234_cov_5.648241,189.930106,29.013555,110.849826,197.165815,55.024886,25.905894,97.670481,187.950688,173.072482,231.884802,208.915308,41.6549,37.131835,40.500816,41.933332
2835,NODE_3232_length_4197_cov_5.276437,117.949944,43.918797,67.11578,161.664672,44.421422,65.355676,0.0,206.91525,165.463764,212.733441,143.364791,126.108761,37.471004,40.871606,28.211678
2836,NODE_3237_length_4195_cov_5.848551,132.759375,43.940544,134.29769,124.419046,44.443334,78.465512,65.741315,120.760355,147.151686,127.703233,160.310679,21.028533,93.723784,51.114803,98.789798
2837,NODE_3253_length_4181_cov_6.171110,177.628027,73.488958,157.222838,249.704005,44.597326,91.8604,32.984795,103.869058,258.41061,227.817188,203.202929,42.203334,37.619598,61.551088,70.809735
2838,NODE_3257_length_4177_cov_6.558224,177.804678,73.56206,22.482635,262.450143,44.64152,91.951463,82.54388,138.629904,203.238761,185.285497,161.029217,63.367968,37.656931,61.612311,42.528131
2839,NODE_3272_length_4165_cov_5.864964,148.613957,36.891122,90.198347,250.701029,44.774629,39.525316,99.34864,225.948183,120.454889,200.135161,221.01619,21.185874,18.884688,41.197808,42.655508
2840,NODE_3279_length_4158_cov_5.481355,104.211681,73.911293,158.121788,188.354801,22.426322,39.594209,66.348077,104.466259,213.485028,143.203589,170.310205,42.445853,0.0,61.90479,71.216942
2841,NODE_3304_length_4140_cov_5.475643,89.727759,133.64139,68.071079,0.0,56.318132,159.089879,99.97099,17.489741,18.647737,115.08018,248.066958,42.637603,114.017415,269.465947,114.462251
2842,NODE_3310_length_4129_cov_6.533628,164.956217,52.11554,204.775721,164.43291,11.294691,39.882199,50.12365,175.381853,224.392016,238.009653,283.065645,128.266918,38.110774,83.142132,28.69484
2843,NODE_3418_length_4055_cov_4.721250,76.40276,30.345494,139.094512,244.888324,46.032825,54.181888,68.097714,142.969527,123.851064,183.730508,148.592888,65.350513,19.416144,10.58999,58.479591
2844,NODE_3436_length_4042_cov_5.800351,61.326624,60.894012,232.595627,206.91195,69.279314,95.13436,17.081281,161.37902,248.530252,184.344791,157.86067,87.425474,19.480936,0.0,88.013027
2845,NODE_3438_length_4041_cov_5.964877,153.356013,30.454843,279.186217,181.09458,57.747563,40.782326,153.771026,269.034295,191.226295,125.386705,219.307439,21.861994,38.971875,31.884445,44.017848
2846,NODE_3512_length_3998_cov_4.608674,93.043136,84.688128,188.196147,104.64135,81.747794,13.745701,69.106211,163.228006,135.355603,134.247407,186.282765,22.106644,39.406951,64.482513,59.34776
2847,NODE_3522_length_3990_cov_6.186023,77.697686,23.144954,165.013394,170.39717,35.107578,41.322833,51.937612,236.265967,174.391526,209.264784,142.226268,22.152766,39.48897,75.386553,89.207514
2848,NODE_3543_length_3971_cov_6.161134,218.636698,46.520438,165.830801,263.455706,82.324008,55.370507,52.195814,146.118876,233.679328,165.240724,142.935547,44.526161,0.0,64.938823,29.88403
2849,NODE_3552_length_3966_cov_6.417285,218.92354,31.054324,142.326219,263.801613,82.431607,27.721452,87.106983,91.444199,155.990531,135.374274,205.739855,22.292294,79.474172,21.674678,119.693093
2850,NODE_3571_length_3952_cov_5.830126,156.950511,54.545489,238.080495,225.058752,47.276792,27.823315,69.942129,91.781604,264.204223,143.421763,152.630183,22.374499,79.766531,32.63191,15.016853
2851,NODE_3621_length_3908_cov_6.329613,127.032432,70.952301,120.428615,200.911154,47.82893,56.296768,70.760847,185.71684,158.400319,160.376632,145.338838,67.91056,40.349771,77.03393,45.579222
2852,NODE_3648_length_3889_cov_4.914189,63.839401,63.389703,266.28404,107.698259,24.03568,28.291115,53.340255,261.327526,149.255629,153.516583,219.119373,45.504108,40.554608,66.365113,45.811364
2853,NODE_3775_length_3802_cov_6.741927,81.702826,56.789453,123.91015,124.053082,36.910178,28.9636,18.203552,229.34242,173.190029,243.625104,186.962701,163.064207,103.799347,45.299005,78.175424
2854,NODE_3784_length_3798_cov_7.283997,81.792533,81.216888,173.663664,248.378794,73.90109,57.990577,18.223507,229.594423,142.783624,314.700013,252.677244,23.320468,83.130437,79.360313,46.956805
2855,NODE_3799_length_3789_cov_5.302357,65.596076,56.992654,74.610623,179.829295,61.736156,29.066842,18.268567,210.983172,122.688944,228.72237,168.869383,70.134696,20.833956,45.461079,47.073211
2856,NODE_3824_length_3772_cov_6.929782,181.237018,40.900418,99.945871,361.350309,49.620127,43.804448,73.417161,173.434531,195.170142,213.948927,160.23861,46.976252,83.726564,57.093474,47.294671
2857,NODE_3836_length_3765_cov_5.885714,148.572358,32.783796,150.207938,236.726003,49.715958,14.629694,36.779645,270.310571,154.380343,198.484853,226.658606,23.533678,83.888524,22.88168,0.0
2858,NODE_3893_length_3725_cov_4.932425,100.15799,66.302417,202.508994,267.542895,37.70306,44.379046,37.191066,97.621981,197.738558,200.707985,191.002108,71.392196,63.619621,57.845241,31.945286
2859,NODE_3941_length_3690_cov_6.876204,134.866165,75.328915,306.754457,213.311007,88.841275,29.877884,56.338026,335.203523,126.12351,243.233379,212.186123,24.033051,42.831978,58.418056,64.523779
2860,NODE_3942_length_3690_cov_6.674003,118.007894,58.589156,153.377228,213.311007,38.074832,74.694711,37.558684,256.332106,189.185265,235.1256,337.568831,48.066102,107.079946,23.367222,32.261889
2861,NODE_3951_length_3680_cov_6.847724,152.154847,75.542665,153.809934,213.916628,38.182403,59.924664,18.832528,257.059845,179.181642,154.484665,222.461341,120.5062,107.382969,82.017329,113.237262
2862,NODE_3975_length_3663_cov_5.886641,118.916138,67.474523,231.826745,157.633016,51.155568,60.213987,56.770918,258.30653,285.961141,179.743518,165.22616,24.218054,86.321651,23.547101,32.510447
2863,NODE_4019_length_3637_cov_4.529872,85.574325,67.978477,103.799153,187.685737,38.651971,15.165481,95.32352,160.145717,149.382857,205.778603,156.670171,48.797832,21.741151,23.722954,16.376723
2864,NODE_4021_length_3635_cov_6.653911,85.623504,76.519749,129.823092,216.685027,51.565457,60.696657,19.075642,240.356739,192.174009,197.66095,235.140553,122.064703,21.753614,47.473181,49.158433
2865,NODE_4027_length_3631_cov_6.512864,51.433219,68.095845,77.982988,231.396884,25.812275,60.766243,57.29267,220.580748,192.39506,181.397632,137.323442,97.764152,21.778584,71.291728,49.215059
2866,NODE_4063_length_3608_cov_5.283704,69.034398,51.412151,156.99898,145.587153,51.966976,30.584738,57.673642,121.118812,129.117359,116.203472,217.233891,0.0,65.76985,47.844446,49.543207
2867,NODE_4076_length_3599_cov_5.744357,138.429593,51.546537,262.344888,218.951877,13.025552,30.664361,57.824101,101.19631,161.818288,158.116681,217.802579,74.0045,43.960859,47.969495,99.345614
2868,NODE_4079_length_3597_cov_5.589497,190.451286,51.576495,314.995754,204.473924,39.099267,15.341056,57.857642,141.75722,172.706426,241.476166,158.494079,24.682502,65.979507,23.998686,66.268932
2869,NODE_4100_length_3581_cov_5.741634,121.762262,51.817426,237.343849,132.061909,52.374797,46.237289,38.75159,183.111133,162.66811,259.334759,159.235589,123.988957,44.19124,24.110782,33.289368
2870,NODE_4105_length_3580_cov_6.885106,260.995312,43.193799,369.308725,132.100499,65.48753,46.250737,58.144328,162.813012,216.954112,200.833896,268.788651,49.610066,0.0,36.176735,49.948646
2871,NODE_4120_length_3569_cov_5.904667,139.645984,60.666208,105.854815,206.152304,39.418584,108.264779,0.0,142.920762,141.474349,159.505593,189.758095,74.654902,44.346174,72.586632,133.625992
2872,NODE_4140_length_3553_cov_6.248999,122.76557,34.829677,239.288373,207.123807,26.402269,46.616833,117.211075,143.59426,196.809531,269.905465,200.68758,75.00648,22.277225,72.928473,50.34594
2873,NODE_4172_length_3532_cov_5.337072,123.528968,61.331063,133.759892,193.526252,53.131501,31.270404,0.0,165.129049,154.025565,127.30465,191.840923,75.472982,0.0,61.151712,84.432238
2874,NODE_4175_length_3531_cov_6.023015,141.21778,61.349234,80.27957,223.36572,53.147172,93.838893,39.324522,82.589001,143.066086,229.21622,232.297398,75.495342,44.844045,12.233966,67.565819
2875,NODE_4187_length_3526_cov_8.345145,88.392021,114.103327,214.394548,193.870994,66.532081,31.325847,177.222368,206.778994,264.513591,340.083075,293.33194,151.214673,22.455194,36.756344,67.666139
2876,NODE_4188_length_3526_cov_5.572746,70.713617,35.108716,241.193867,193.870994,26.612832,93.977542,78.765497,165.423195,165.320994,280.568537,141.608523,50.404891,67.365582,36.756344,33.83307
2877,NODE_4209_length_3514_cov_5.871350,159.674023,96.893977,215.156025,164.631226,26.707498,47.155988,19.761599,186.766473,143.789833,238.908293,223.324098,50.58499,0.0,24.591785,50.931096
2878,NODE_4226_length_3505_cov_7.551304,124.524543,70.657713,296.629702,315.141064,40.16841,47.282185,138.702178,249.691516,221.809178,307.992721,183.211498,25.360455,22.595592,73.97359,34.045379
2879,NODE_4230_length_3503_cov_6.790893,106.799082,79.537424,107.929407,150.156894,40.192302,47.31032,99.132064,124.920397,210.844542,282.495251,274.981713,76.126822,45.218111,135.699276,17.032869
2880,NODE_4242_length_3494_cov_6.259669,89.239117,53.16791,108.218623,210.786759,67.166947,63.249793,39.759519,125.257381,200.285628,257.505823,245.088227,76.332048,0.0,98.956438,102.472968
2881,NODE_4247_length_3492_cov_6.730870,142.86816,62.066415,243.636983,346.500255,53.765623,47.465665,59.67496,229.776275,189.27197,180.362069,194.144681,76.377804,22.683389,37.130909,51.267224
2882,NODE_4255_length_3489_cov_5.862260,125.122123,62.122278,162.568919,226.181939,40.360345,63.344279,19.909521,209.075636,245.160502,232.102672,214.7744,50.964361,22.703747,49.552434,85.52234
2883,NODE_4280_length_3476_cov_6.517393,305.057461,44.546797,163.202595,287.619561,81.035296,31.795634,39.974638,188.905251,178.996187,233.010889,215.616672,76.745837,113.961937,24.873219,34.342988
2884,NODE_4370_length_3427_cov_6.116251,109.279665,27.12845,82.816041,261.200996,27.414496,64.539801,121.716625,213.0406,227.094448,192.702894,208.430153,51.93022,69.398426,75.737316,87.144609
2885,NODE_4455_length_3380_cov_5.607218,147.829621,119.270299,112.020904,77.944402,41.718356,65.476592,82.324839,151.30358,115.201272,186.62335,158.605107,26.343577,46.938057,64.034394,53.049602
2886,NODE_4457_length_3377_cov_7.059001,203.454984,73.465465,224.249151,280.861341,83.514051,65.537311,41.200676,151.444576,115.308487,213.482339,232.837825,79.104329,23.490822,102.550443,53.09905
2887,NODE_4466_length_3374_cov_4.815908,55.539434,82.725694,0.0,140.561662,13.931922,49.198607,61.858506,129.930716,115.415902,213.68122,211.868394,26.392688,47.02531,38.492262,88.580984
2888,NODE_4472_length_3373_cov_5.767028,74.07559,45.973005,196.46043,93.73692,41.808697,32.809223,20.625898,173.294835,161.632452,169.216846,201.337639,79.202673,23.519942,77.008452,53.165124
2889,NODE_4514_length_3353_cov_7.508793,186.347091,101.773303,84.72068,251.529754,70.114974,16.506787,62.263962,174.379518,232.346894,197.160173,202.599184,26.566026,0.0,51.660092,106.995957
2890,NODE_4546_length_3343_cov_6.583333,149.545279,37.124591,56.656536,189.239579,56.26713,49.675063,41.639274,196.792838,163.152764,269.69778,267.415662,26.649371,47.481335,64.777707,89.443289
2891,NODE_4564_length_3333_cov_6.827639,56.255935,65.17252,341.002321,221.474836,42.332533,49.830733,83.540111,87.738932,198.737177,180.364055,225.337336,80.199723,71.445499,51.985259,35.890018
2892,NODE_4581_length_3323_cov_6.042840,150.489346,74.718054,171.036048,126.95689,56.620733,16.662461,41.901662,110.020152,246.273443,144.746527,215.28571,0.0,0.0,65.186729,18.001716
2893,NODE_4598_length_3317_cov_6.217964,188.468619,46.78742,142.798828,190.797013,42.545762,83.469741,62.971537,242.504013,152.744143,253.786888,204.910259,26.868536,95.741367,52.248355,72.143651
2894,NODE_4620_length_3309_cov_6.527351,113.367988,18.762451,229.05407,239.101743,42.653184,33.472235,147.305585,176.814284,188.469408,172.649166,118.933742,53.873396,23.995885,91.666583,72.326844
2895,NODE_4624_length_3307_cov_6.360701,151.253226,75.097436,57.299628,159.502395,0.0,33.493386,84.227931,110.579107,259.309792,209.128918,259.656771,161.722756,48.022138,52.414147,36.186394
2896,NODE_4645_length_3297_cov_6.377853,56.900476,103.587704,258.663884,224.014694,28.543558,16.799772,84.495502,199.676426,212.83749,191.551264,217.070649,108.158369,48.174555,52.580994,18.150846
2897,NODE_4652_length_3295_cov_4.937963,170.81015,18.846128,172.551744,80.056252,0.0,67.241713,0.0,155.402891,201.14116,155.164037,173.767343,108.227271,24.102577,52.614491,54.48726
2898,NODE_4657_length_3293_cov_4.849599,113.946008,56.574427,143.884197,256.343429,71.449438,33.642196,84.603007,199.931171,213.108667,210.061558,130.408731,27.074065,24.117896,39.486023,18.174009
2899,NODE_4666_length_3286_cov_6.278242,152.267666,66.151103,432.611632,192.68779,71.608442,33.717098,84.791801,111.321413,166.121584,228.838049,217.834757,54.26921,24.171667,26.382878,18.214686
2900,NODE_4695_length_3275_cov_4.817081,76.402244,37.933938,202.592758,193.36775,57.487791,16.917739,21.272546,111.714231,83.353498,229.644523,185.813624,0.0,24.25665,39.713867,109.673859
2901,NODE_4761_length_3245_cov_6.094984,115.715983,114.90699,87.663117,162.70568,29.021659,51.243894,21.478684,293.27943,156.30155,185.498535,253.840441,27.494704,24.491489,40.099507,0.0
2902,NODE_4779_length_3230_cov_6.897008,174.420648,86.600751,205.538742,294.300167,14.581282,51.492808,43.166518,453.402023,181.227271,233.003793,133.085812,27.628847,123.053108,80.5903,0.0
2903,NODE_4785_length_3229_cov_6.869880,135.704634,77.003494,146.860844,294.395993,58.344012,34.339659,64.770801,136.064895,205.457691,233.07956,232.976085,165.82702,73.855815,67.180434,37.105638
2904,NODE_4848_length_3202_cov_5.048618,97.790782,58.264519,207.415434,99.002365,58.85856,0.0,65.343643,114.393046,109.735102,188.115249,212.659449,83.648346,49.672264,67.775839,37.434815
2905,NODE_4917_length_3173_cov_4.698525,78.984338,39.216361,59.827321,66.636378,163.408927,52.461151,65.970312,138.591878,49.239573,132.945466,135.604434,112.603017,50.148191,123.168991,94.487362
2906,NODE_4942_length_3165_cov_5.367846,138.589947,68.811085,329.919159,133.6273,74.473252,70.133307,44.096872,115.800465,185.13892,190.426658,192.617896,56.451173,50.28109,54.887294,75.791026
2907,NODE_4956_length_3157_cov_6.995164,99.256615,88.707229,180.432355,217.723571,44.802456,35.159698,22.107078,185.77494,309.386758,162.293824,159.050082,84.902453,50.414695,110.067178,37.996618
2908,NODE_5059_length_3118_cov_6.540646,100.563018,69.902901,152.326376,305.435136,30.259526,53.43068,111.987418,164.694596,188.074203,241.807468,195.67954,86.020164,0.0,83.637141,19.248667
2909,NODE_5144_length_3082_cov_6.114635,81.439861,50.544934,92.512447,257.662816,45.944793,36.056615,90.689622,190.539526,190.386228,146.868145,209.743693,87.078338,25.851329,42.333006,19.485695
2910,NODE_5151_length_3079_cov_6.958995,61.142561,60.716169,92.606732,223.537106,45.991699,54.140167,68.086862,166.893299,215.992328,196.025021,233.288152,116.223594,51.755548,28.250965,0.0
2911,NODE_5163_length_3075_cov_4.823179,81.635086,40.532911,30.910915,189.406137,46.05439,36.142668,90.906592,143.247541,165.396752,127.590731,198.567133,87.287124,25.913117,42.434508,39.064927
2912,NODE_5167_length_3073_cov_5.197813,102.113796,50.700875,340.251556,172.305529,46.0858,18.083665,68.226581,143.345813,190.973144,117.856748,257.145725,58.231308,77.792476,14.154533,58.637602
2913,NODE_5234_length_3051_cov_7.197931,123.467394,81.737835,249.322876,190.977326,46.434155,18.220425,114.573048,144.435779,218.0796,267.191275,235.548445,88.010628,78.381666,42.786242,39.389061
2914,NODE_5243_length_3048_cov_5.809556,102.996186,61.366966,280.777139,139.036771,61.976088,18.239234,45.876647,313.269009,154.098092,128.780998,224.003558,0.0,26.154234,57.107493,59.144935
2915,NODE_5258_length_3043_cov_6.241299,61.904698,30.736621,125.004431,243.736009,46.562139,36.541339,68.933869,193.115002,270.138309,238.160971,248.012425,117.672625,0.0,85.809573,98.745762
